Codigo;Descripcion;Codigo C;Tipo de producto;Nombre Color;Armado;Clientes marca propia;RH;Designacion;Nombre mueble;Linea;Hogar;Medida;Accesorio;Color puertas;Canto;Riel;DESCRIPCION FINAL;NAME CABINET;DESIGNATION;HOME;MEASURE;ACCESORIES;INGLES;ISOMETRICO;FONDO;ALTO;ANCHO;PESO;;D;H;W;Wg;ICON 1;ICON2;ICON3;ICON4;DESCRIPCION INGLES
VBAN05-0134-000-0437;MUEBLE BASICO ELEVADO 60X40 SIN MANIJAS SODER/MALI;0437;MUEBLE;SODER/MALI;;;;ELEVADO;BASICO;;LAVAMANOS;60X40;SIN MANIJAS;;;;MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 60X40;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE BASICO ELEVADO 60X40 SIN MANIJAS.ai;39,2;48;59;12;;15,4;18,9;23,2;26,4;;;;;Basic Elevated Cabinet Without Handles For Washbasin 23.6?×15.7
VBAN05-0134-000-0439;MUEBLE BASICO ELEVADO 60X40 SIN MANIJAS MITTE/TAMBO;0439;MUEBLE;MITTE/ TAMBO;;;;ELEVADO;BASICO;;LAVAMANOS;60X40;SIN MANIJAS;;;;MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 60X40;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE BASICO ELEVADO 60X40 SIN MANIJAS.ai;39,2;48;59;12;;15,4;18,9;23,2;26,4;;;;;Basic Elevated Cabinet Without Handles For Washbasin 23.6?×15.8
VBAN05-0134-000-0442;MUEBLE BASICO ELEVADO 60X40 SIN MANIJAS GRACIA/SIKUANI;0442;MUEBLE;GRACIA/ SIKUANI;;;;ELEVADO;BASICO;;LAVAMANOS;60X40;SIN MANIJAS;;;;MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 60X40;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE BASICO ELEVADO 60X40 SIN MANIJAS.ai;39,2;48;59;12;;15,4;18,9;23,2;26,4;;;;;Basic Elevated Cabinet Without Handles For Washbasin 23.6?×15.9
VBAN05-0134-000-0493;MUEBLE BASICO ELEVADO 60X40 SIN MANIJAS AUSTRAL;0493;MUEBLE;AUSTRAL;;;;ELEVADO;BASICO;;LAVAMANOS;60X40;SIN MANIJAS;;;;MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 60X40;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE BASICO ELEVADO 60X40 SIN MANIJAS.ai;39,2;48;59;12;;15,4;18,9;23,2;26,4;;;;;Basic Elevated Cabinet Without Handles For Washbasin 23.6?×15.10
VBAN05-0134-MRH-0100;RH MUEBLE BASICO ELEVADO 60X40 SIN MANIJAS BLANCO;0100;MUEBLE;BLANCO ;;;RH;ELEVADO;BASICO;;LAVAMANOS;60X40;SIN MANIJAS;;;;RH MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 60X40;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE BASICO ELEVADO 60X40 SIN MANIJAS.ai;39,2;48;59;12;;15,4;18,9;23,2;26,4;;;;;RH Basic Elevated Cabinet Without Handles For Washbasin 23.6?×15.11
VBAN05-0135-000-0437;MUEBLE BASICO ELEVADO 80X47 SIN MANIJAS SODER/MALI;0437;MUEBLE;SODER/MALI;;;;ELEVADO;BASICO;;LAVAMANOS;80X47;SIN MANIJAS;;;;MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 80X47;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE BASICO ELEVADO 80X47 SIN MANIJAS.ai;45,5;48;79;15,3;;17,9;18,9;31,1;33,7;;;;;Basic Elevated Cabinet Without Handles For Washbasin 31.5?×18.5?
VBAN05-0135-000-0439;MUEBLE BASICO ELEVADO 80X47 SIN MANIJAS MITTE/TAMBO;0439;MUEBLE;MITTE/ TAMBO;;;;ELEVADO;BASICO;;LAVAMANOS;80X47;SIN MANIJAS;;;;MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 80X47;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE BASICO ELEVADO 80X47 SIN MANIJAS.ai;45,5;48;79;15,3;;17,9;18,9;31,1;33,7;;;;;Basic Elevated Cabinet Without Handles For Washbasin 31.5?×18.5?
VBAN05-0135-000-0442;MUEBLE BASICO ELEVADO 80X47 SIN MANIJAS GRACIA/SIKUANI;0442;MUEBLE;GRACIA/ SIKUANI;;;;ELEVADO;BASICO;;LAVAMANOS;80X47;SIN MANIJAS;;;;MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 80X47;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE BASICO ELEVADO 80X47 SIN MANIJAS.ai;45,5;48;79;15,3;;17,9;18,9;31,1;33,7;;;;;Basic Elevated Cabinet Without Handles For Washbasin 31.5?×18.5?
VBAN05-0135-000-0493;MUEBLE BASICO ELEVADO 80X47 SIN MANIJAS AUSTRAL;0493;MUEBLE;AUSTRAL;;;;ELEVADO;BASICO;;LAVAMANOS;80X47;SIN MANIJAS;;;;MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 80X47;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE BASICO ELEVADO 80X47 SIN MANIJAS.ai;45,5;48;79;15,3;;17,9;18,9;31,1;33,7;;;;;Basic Elevated Cabinet Without Handles For Washbasin 31.5?×18.5?
VBAN05-0135-MRH-0100;RH MUEBLE BASICO ELEVADO 80X47 SIN MANIJAS BLANCO;0100;MUEBLE;BLANCO ;;;RH;ELEVADO;BASICO;;LAVAMANOS;80X47;SIN MANIJAS;;;;RH MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 80X47;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE BASICO ELEVADO 80X47 SIN MANIJAS.ai;45,5;48;79;15,3;;17,9;18,9;31,1;33,7;;;;;RH Basic Elevated Cabinet Without Handles For Washbasin 31.5?×18.5?
VBAN05-0136-000-0437;MUEBLE BASICO ELEVADO 120X47 SIN MANIJAS SODER/MALI;0437;MUEBLE;SODER/MALI;;;;ELEVADO;BASICO;;LAVAMANOS;120X47;SIN MANIJAS;;;;MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 120X47;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE BASICO ELEVADO 120X47 SIN MANIJAS.ai;46;48;120;23,2;;18,1;18,9;47,2;51,0;;;;;Basic Elevated Cabinet Without Handles For Washbasin 47.2?×18.5?
VBAN05-0136-000-0439;MUEBLE BASICO ELEVADO 120X47 SIN MANIJAS MITTE/TAMBO;0439;MUEBLE;MITTE/ TAMBO;;;;ELEVADO;BASICO;;LAVAMANOS;120X47;SIN MANIJAS;;;;MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 120X47;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE BASICO ELEVADO 120X47 SIN MANIJAS.ai;46;48;120;23,2;;18,1;18,9;47,2;51,0;;;;;Basic Elevated Cabinet Without Handles For Washbasin 47.2?×18.5?
VBAN05-0136-000-0442;MUEBLE BASICO ELEVADO 120X47 SIN MANIJAS GRACIA/SIKUANI;0442;MUEBLE;GRACIA/ SIKUANI;;;;ELEVADO;BASICO;;LAVAMANOS;120X47;SIN MANIJAS;;;;MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 120X47;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE BASICO ELEVADO 120X47 SIN MANIJAS.ai;46;48;120;23,2;;18,1;18,9;47,2;51,0;;;;;Basic Elevated Cabinet Without Handles For Washbasin 47.2?×18.5?
VBAN05-0136-000-0493;MUEBLE BASICO ELEVADO 120X47 SIN MANIJAS AUSTRAL;0493;MUEBLE;AUSTRAL;;;;ELEVADO;BASICO;;LAVAMANOS;120X47;SIN MANIJAS;;;;MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 120X47;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE BASICO ELEVADO 120X47 SIN MANIJAS.ai;46;48;120;23,2;;18,1;18,9;47,2;51,0;;;;;Basic Elevated Cabinet Without Handles For Washbasin 47.2?×18.5?
VBAN05-0136-MRH-0100;RH MUEBLE BASICO ELEVADO 120X47 SIN MANIJAS BLANCO;0100;MUEBLE;BLANCO ;;;RH;ELEVADO;BASICO;;LAVAMANOS;120X47;SIN MANIJAS;;;;RH MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 120X47;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE BASICO ELEVADO 120X47 SIN MANIJAS.ai;46;48;120;23,2;;18,1;18,9;47,2;51,0;;;;;RH Basic Elevated Cabinet Without Handles For Washbasin 47.2?×18.5?
VBAN05-0137-000-0437;MUEBLE ELEVADO LVM 44.5X43.5 SIN MANIJAS SODER/MALI;0437;MUEBLE;SODER/MALI;;;;ELEVADO;;;LAVAMANOS;44,5X43,5;SIN MANIJAS;;;;MUEBLE ELEVADO SIN MANIJAS PARA LAVAMANOS 44,5X43,5;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE ELEVADO LVM 44.5X43.5 SIN MANIJAS.ai;43,5;45;44,5;10,3;;17,1;17,7;17,5;22,7;;;;;Elevated Cabinet Without Handles For Washbasin 17.5?×17.1?
VBAN05-0137-000-0439;MUEBLE  ELEVADO LVM 44.5X43.5 SIN MANIJAS MITTE/TAMBO;0439;MUEBLE;MITTE/ TAMBO;;;;ELEVADO;;;LAVAMANOS;44,5X43,5;SIN MANIJAS;;;;MUEBLE ELEVADO SIN MANIJAS PARA LAVAMANOS 44,5X43,5;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE ELEVADO LVM 44.5X43.5 SIN MANIJAS.ai;43,5;45;44,5;10,3;;17,1;17,7;17,5;22,7;;;;;Elevated Cabinet Without Handles For Washbasin 17.5?×17.1?
VBAN05-0137-000-0442;MUEBLE ELEVADO LVM 44.5X43.5 SIN MANIJAS GRACIA/SIKUANI;0442;MUEBLE;GRACIA/ SIKUANI;;;;ELEVADO;;;LAVAMANOS;44,5X43,5;SIN MANIJAS;;;;MUEBLE ELEVADO SIN MANIJAS PARA LAVAMANOS 44,5X43,5;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE ELEVADO LVM 44.5X43.5 SIN MANIJAS.ai;43,5;45;44,5;10,3;;17,1;17,7;17,5;22,7;;;;;Elevated Cabinet Without Handles For Washbasin 17.5?×17.1?
VBAN05-0137-000-0493;MUEBLE ELEVADO LVM 44.5X43.5 SIN MANIJAS AUSTRAL;0493;MUEBLE;AUSTRAL;;;;ELEVADO;;;LAVAMANOS;44,5X43,5;SIN MANIJAS;;;;MUEBLE ELEVADO SIN MANIJAS PARA LAVAMANOS 44,5X43,5;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE ELEVADO LVM 44.5X43.5 SIN MANIJAS.ai;43,5;45;44,5;10,3;;17,1;17,7;17,5;22,7;;;;;Elevated Cabinet Without Handles For Washbasin 17.5?×17.1?
VBAN05-0137-MRH-0100;RH MUEBLE ELEVADO LVM 44.5X43.5 SIN MANIJAS BLANCO;0100;MUEBLE;BLANCO ;;;RH;ELEVADO;;;LAVAMANOS;44,5X43,5;SIN MANIJAS;;;;RH MUEBLE ELEVADO SIN MANIJAS PARA LAVAMANOS 44,5X43,5;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE ELEVADO LVM 44.5X43.5 SIN MANIJAS.ai;43,5;45;44,5;10,3;;17,1;17,7;17,5;22,7;;;;;RH Elevated Cabinet Without Handles For Washbasin 17.5?×17.1?
VBAN05-0138-000-0437;MUEBLE PISO LVM 44.5X43.5 SODER/MALI;0437;MUEBLE;SODER/MALI;;;;PISO;;;LAVAMANOS;44,5X43,5;;;;;MUEBLE PISO PARA LAVAMANOS 44,5X43,5;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE PISO LVM 44.5X43.5.ai;43,5;80;44,5;16,3;;17,1;31,5;17,5;35,9;;;;;Floor Cabinet For Washbasin 17.5?×17.1?
VBAN05-0138-000-0439;MUEBLE PISO LVM 44.5X43.5 MITTE/TAMBO;0439;MUEBLE;MITTE/ TAMBO;;;;PISO;;;LAVAMANOS;44,5X43,5;;;;;MUEBLE PISO PARA LAVAMANOS 44,5X43,5;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE PISO LVM 44.5X43.5.ai;43,5;80;44,5;16,3;;17,1;31,5;17,5;35,9;;;;;Floor Cabinet For Washbasin 17.5?×17.1?
VBAN05-0138-000-0442;MUEBLE PISO LVM 44.5X43.5 GRACIA/SIKUANI;0442;MUEBLE;GRACIA/ SIKUANI;;;;PISO;;;LAVAMANOS;44,5X43,5;;;;;MUEBLE PISO PARA LAVAMANOS 44,5X43,5;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE PISO LVM 44.5X43.5.ai;43,5;80;44,5;16,3;;17,1;31,5;17,5;35,9;;;;;Floor Cabinet For Washbasin 17.5?×17.1?
VBAN05-0138-000-0493;MUEBLE PISO LVM 44.5X43.5 AUSTRAL;0493;MUEBLE;AUSTRAL;;;;PISO;;;LAVAMANOS;44,5X43,5;;;;;MUEBLE PISO PARA LAVAMANOS 44,5X43,5;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE PISO LVM 44.5X43.5.ai;43,5;80;44,5;16,3;;17,1;31,5;17,5;35,9;;;;;Floor Cabinet For Washbasin 17.5?×17.1?
VBAN05-0138-MRH-0100;RH MUEBLE PISO LVM 44.5X43.5 BLANCO;0100;MUEBLE;BLANCO ;;;RH;PISO;;;LAVAMANOS;44,5X43,5;;;;;RH MUEBLE PISO PARA LAVAMANOS 44,5X43,5;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE PISO LVM 44.5X43.5.ai;43,5;80;44,5;16,3;;17,1;31,5;17,5;35,9;;;;;RH Floor Cabinet For Washbasin 17.5?×17.1?
VBAN05-0139-000-0368;MUEBLE CALDER ELEVADO LVM 48X43 SIN MANIJAS TABACO CHIC;0368;MUEBLE;TABACO CHIC;;;;ELEVADO;CALDER;;LAVAMANOS;48X43;SIN MANIJAS;;;;MUEBLE CALDER ELEVADO SIN MANIJAS PARA LAVAMANOS 48X43;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE CALDER ELEVADO LVM 48X43 SIN MANIJAS.ai;42,4;50;46,8;11,7;;16,7;19,7;18,4;25,7;;;;;Calder Elevated Cabinet Without Handles For Washbasin 18.9?×16.9?
VBAN05-0139-000-0437;MUEBLE CALDER ELEVADO LVM 48X43 SIN MANIJAS SODER/MALI;0437;MUEBLE;SODER/MALI;;;;ELEVADO;CALDER;;LAVAMANOS;48X43;SIN MANIJAS;;;;MUEBLE CALDER ELEVADO SIN MANIJAS PARA LAVAMANOS 48X43;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE CALDER ELEVADO LVM 48X43 SIN MANIJAS.ai;42,4;50;46,8;11,7;;16,7;19,7;18,4;25,7;;;;;Calder Elevated Cabinet Without Handles For Washbasin 18.9?×16.9?
VBAN05-0139-000-0439;MUEBLE CALDER ELEVADO LVM 48X43 SIN MANIJAS MITTE/TAMBO;0439;MUEBLE;MITTE/ TAMBO;;;;ELEVADO;CALDER;;LAVAMANOS;48X43;SIN MANIJAS;;;;MUEBLE CALDER ELEVADO SIN MANIJAS PARA LAVAMANOS 48X43;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE CALDER ELEVADO LVM 48X43 SIN MANIJAS.ai;42,4;50;46,8;11,7;;16,7;19,7;18,4;25,7;;;;;Calder Elevated Cabinet Without Handles For Washbasin 18.9?×16.9?
VBAN05-0139-000-0442;MUEBLE CALDER ELEVADO LVM 48X43 SIN MANIJAS GRACIA/SIKUANI;0442;MUEBLE;GRACIA/ SIKUANI;;;;ELEVADO;CALDER;;LAVAMANOS;48X43;SIN MANIJAS;;;;MUEBLE CALDER ELEVADO SIN MANIJAS PARA LAVAMANOS 48X43;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE CALDER ELEVADO LVM 48X43 SIN MANIJAS.ai;42,4;50;46,8;11,7;;16,7;19,7;18,4;25,7;;;;;Calder Elevated Cabinet Without Handles For Washbasin 18.9?×16.9?
VBAN05-0139-000-0493;MUEBLE CALDER ELEVADO LVM 48X43 SIN MANIJAS AUSTRAL;0493;MUEBLE;AUSTRAL;;;;ELEVADO;CALDER;;LAVAMANOS;48X43;SIN MANIJAS;;;;MUEBLE CALDER ELEVADO SIN MANIJAS PARA LAVAMANOS 48X43;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE CALDER ELEVADO LVM 48X43 SIN MANIJAS.ai;42,4;50;46,8;11,7;;16,7;19,7;18,4;25,7;;;;;Calder Elevated Cabinet Without Handles For Washbasin 18.9?×16.9?
VBAN05-0139-000-1327;MUEBLE CALDER ELEVADO LVM 48X43 SIN MANIJAS AURO SOFT;1327;MUEBLE;AURO SOFT;;;;ELEVADO;CALDER;;LAVAMANOS;48X43;SIN MANIJAS;;;;MUEBLE CALDER ELEVADO SIN MANIJAS PARA LAVAMANOS 48X43;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE CALDER ELEVADO LVM 48X43 SIN MANIJAS.ai;42,4;50;46,8;11,7;;16,7;19,7;18,4;25,7;;;;;Calder Elevated Cabinet Without Handles For Washbasin 18.9?×16.9?
VBAN05-0139-000-1344;MUEBLE CALDER ELEVADO LVM 48X43 SIN MANIJAS AZUL CLARO;1344;MUEBLE;BACATA;;;;ELEVADO;CALDER;;LAVAMANOS;48X43;SIN MANIJAS;;;;MUEBLE CALDER ELEVADO SIN MANIJAS PARA LAVAMANOS 48X43;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE CALDER ELEVADO LVM 48X43 SIN MANIJAS.ai;42,4;50;46,8;11,7;;16,7;19,7;18,4;25,7;;;;;Calder Elevated Cabinet Without Handles For Washbasin 18.9?×16.9?
VBAN05-0139-MRH-0100;RH MUEBLE CALDER ELEVADO LVM 48X43 SIN MANIJAS BLANCO;0100;MUEBLE;BLANCO ;;;RH;ELEVADO;CALDER;;LAVAMANOS;48X43;SIN MANIJAS;;;;RH MUEBLE CALDER ELEVADO SIN MANIJAS PARA LAVAMANOS 48X43;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE CALDER ELEVADO LVM 48X43 SIN MANIJAS.ai;42,4;50;46,8;11,7;;16,7;19,7;18,4;25,7;;;;;RH Calder Elevated Cabinet Without Handles For Washbasin 18.9?×16.9?
VBAN05-0140-000-0437;MUEBLE POLOCK ELEVADO LVM 63X48 SODER/MALI;0437;MUEBLE;SODER/MALI;;;;ELEVADO;POLOCK;;LAVAMANOS;63X48;;;;;MUEBLE POLOCK ELEVADO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE POLOCK ELEVADO LVM 63X48.ai;47,4;48;61,8;14;;18,7;18,9;24,3;30,8;;;;;Polock Elevated Cabinet For Washbasin 24.8?×18.9?
VBAN05-0140-000-0439;MUEBLE POLOCK ELEVADO LVM 63X48 MITTE/TAMBO;0439;MUEBLE;MITTE/ TAMBO;;;;ELEVADO;POLOCK;;LAVAMANOS;63X48;;;;;MUEBLE POLOCK ELEVADO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE POLOCK ELEVADO LVM 63X48.ai;47,4;48;61,8;14;;18,7;18,9;24,3;30,8;;;;;Polock Elevated Cabinet For Washbasin 24.8?×18.9?
VBAN05-0140-000-0442;MUEBLE POLOCK ELEVADO LVM 63X48 GRACIA/SIKUANI;0442;MUEBLE;GRACIA/ SIKUANI;;;;ELEVADO;POLOCK;;LAVAMANOS;63X48;;;;;MUEBLE POLOCK ELEVADO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE POLOCK ELEVADO LVM 63X48.ai;47,4;48;61,8;14;;18,7;18,9;24,3;30,8;;;;;Polock Elevated Cabinet For Washbasin 24.8?×18.9?
VBAN05-0140-000-0493;MUEBLE POLOCK ELEVADO LVM 63X48 AUSTRAL;0493;MUEBLE;AUSTRAL;;;;ELEVADO;POLOCK;;LAVAMANOS;63X48;;;;;MUEBLE POLOCK ELEVADO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE POLOCK ELEVADO LVM 63X48.ai;47,4;48;61,8;14;;18,7;18,9;24,3;30,8;;;;;Polock Elevated Cabinet For Washbasin 24.8?×18.9?
VBAN05-0140-MRH-0100;RH MUEBLE POLOCK ELEVADO LVM 63X48 BLANCO;0100;MUEBLE;BLANCO ;;;RH;ELEVADO;POLOCK;;LAVAMANOS;63X48;;;;;RH MUEBLE POLOCK ELEVADO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE POLOCK ELEVADO LVM 63X48.ai;47,4;48;61,8;14;;18,7;18,9;24,3;30,8;;;;;RH Polock Elevated Cabinet For Washbasin 24.8?×18.9?
